### SHEET: SSOC2020-ISCO08 (1113 rows)
521	Tax associate professional | 33133 | 3313 |  | Accounting associate professionals
522	Appraiser/Valuer (excluding intangible asset valuer) | 33151 | 3315 |  | Valuers and loss assessors
523	Assessor | 33152 | 3315 |  | Valuers and loss assessors
524	Intangible asset valuer (e.g. Intellectual property valuation analyst) | 33153 | 3315 |  | Valuers and loss assessors
525	Insurance sales agent/broker (including independent financial planner) | 33211 | 3321 |  | Insurance representatives
526	Other insurance representatives and related associate professionals | 33219 | 3321 |  | Insurance representatives
527	Business development executive | 33221 | 3322 |  | Commercial sales representatives
528	After sales adviser/Client account service executive | 33222 | 3322 |  | Commercial sales representatives
529	Marketing and sales executive (food & beverage services) | 33223 | 3322 |  | Commercial sales representatives
530	Online sales channel executive | 33224 | 3322 |  | Commercial sales representatives
531	Merchandising/Category executive | 33225 | 3322 |  | Commercial sales representatives
532	Other commercial and marketing sales executives | 33229 | 3322 |  | Commercial sales representatives
533	Buyer | 33231 | 3323 |  | Buyers
534	Purchasing agent | 33232 | 3323 |  | Buyers
535	Intellectual property brokers and transaction specialist | 33291 | 3339 |  | Business services agents not elsewhere classified
536	Sales and related associate professionals n.e.c. | 33299 | 3339 |  | Business services agents not elsewhere classified
537	Clearing and forwarding agent | 33311 | 3331 |  | Clearing and forwarding agents
538	Shipping agent/Boarding officer | 33312 | 3331 |  | Clearing and forwarding agents
539	Freight inspector | 33313 | 3331 |  | Clearing and forwarding agents
540	Exhibition/Conference/Event planner (including wedding planner/coordinator) | 33320 | 3332 |  | Conference and event planners
541	Employment agent/Labour contractor | 33330 | 3333 |  | Employment agents and contractors
542	Real estate agent | 33340 | 3334 |  | Real estate agents and property managers
543	Auctioneer | 33391 | 3339 |  | Business services agents not elsewhere classified
544	Advertising salesman | 33392 | 3339 |  | Business services agents not elsewhere classified
545	International market agent/representative (e.g. junket operator) | 33393 | 3339 |  | Business services agents not elsewhere classified
546	Safety and security consultant | 33394 | 3339 |  | Business services agents not elsewhere classified
547	Other business services agents n.e.c. (e.g. sports agent, artiste agent) | 33399 | 3339 |  | Business services agents not elsewhere classified
548	Logistics/production planner | 33461 | 3119 |  | Physical and engineering science technicians not elsewhere classified
549	Maintenance planner | 33462 | 3119 |  | Physical and engineering science technicians not elsewhere classified
550	Management executive | 33491 | - |  | -
551	Operations officer (except transport operations) | 33492 | - |  | -
552	Crewing executive (ship) | 33493 | - |  | -
553	Other administrative and related associate professionals n.e.c. | 33499 | - |  | -
554	Customs/Immigration officer | 33510 | 3351 |  | Customs and border inspectors
555	Police inspector | 33551 | 3355 |  | Police inspectors and detectives
556	Auxiliary police officer supervisor | 33552 | 3355 |  | Police inspectors and detectives
557	Government tax and excise official | 33591 | 3352 |  | Government tax and excise officials
558	Government social benefits official | 33592 | 3353 |  | Government social benefits officials
559	Government licensing official | 33593 | 3354 |  | Government licensing officials
560	Other government associate professionals n.e.c. | 33599 | 3359 |  | Government regulatory associate professionals not elsewhere classified
561	Air transport equipment project executive | 33611 | 3119 |  | Physical and engineering science technicians not elsewhere classified
562	Rail transport equipment project executive | 33612 | 3119 |  | Physical and engineering science technicians not elsewhere classified
563	Road transport equipment project executive | 33613 | 3119 |  | Physical and engineering science technicians not elsewhere classified
564	Water transport equipment project executive | 33614 | 3119 |  | Physical and engineering science technicians not elsewhere classified
565	Other transport equipment project executives | 33619 | 3119 |  | Physical and engineering science technicians not elsewhere classified
566	Legal associate professional (e.g. paralegal) | 34110 | 3411 |  | Legal and related associate professionals
567	Youth work associate | 34121 | 3412 |  | Social work associate professionals
568	Social work associate | 34122 | 3412 |  | Social work associate professionals
569	Volunteer executive | 34123 | 3412 |  | Social work associate professionals
570	Athlete/Sportsman | 34210 | 3421 |  | Athletes and sports players
571	Sports coach | 34221 | 3422 |  | Sports coaches, instructors and officials
572	Martial arts instructor | 34222 | 3422 |  | Sports coaches, instructors and officials
573	Physical fitness instructor (including yoga instructor and aerobics instructor) | 34223 | 3423 |  | Fitness and recreation instructors and program leaders
574	Sports official | 34224 | 3422 |  | Sports coaches, instructors and officials
575	Other related instructors and associate professionals (e.g. adventure training instructor and scuba diving instructor) | 34229 | 3422 | P | Sports coaches, instructors and officials
576	Other related instructors and associate professionals (e.g. adventure training instructor and scuba diving instructor) | 34229 | 3423 | P | Fitness and recreation instructors and program leaders
577	Photographer | 34310 | 3431 |  | Photographers
578	Interior designer | 34321 | 3432 |  | Interior designers and decorators
579	Decorator and related associate professional (e.g. window dresser, set designer) | 34322 | 3432 |  | Interior designers and decorators
580	Visual merchandiser | 34323 | 3432 |  | Interior designers and decorators
581	Library officer | 34331 | 3433 |  | Gallery, museum and library technicians
582	Gallery, museum and related technician | 34332 | 3433 |  | Gallery, museum and library technicians
583	Chef | 34341 | 3434 |  | Chefs
584	Kitchen operations head/supervisor | 34342 | 3434 |  | Chefs
585	Pastry Chef | 34343 | 3434 |  | Chefs
586	Tattooist | 34391 | 3435 |  | Artistic and cultural associate professionals not elsewhere classified
587	Other artistic and cultural associate professionals n.e.c. | 34399 | 3435 |  | Artistic and cultural associate professionals not elsewhere classified
588	Disc jockey | 34401 | 2659 |  | Creative and performing artists not elsewhere classified
589	Other creative and performing arts associate professionals | 34409 | 2659 |  | Creative and performing artists not elsewhere classified
590	Computer systems operator | 35110 | 3511 |  | Information and communications technology operations technicians
591	IT Infrastructure technician | 35121 | 3512 | P | Information and communications technology user support technicians
592	IT Infrastructure technician | 35121 | 3513 | P | Computer network and systems technicians
593	IT security technician | 35122 | 3512 | P | Information and communications technology user support technicians
594	IT security technician | 35122 | 3513 | P | Computer network and systems technicians
595	IT support technician (including IT user helpdesk technician) | 35123 | 3512 | P | Information and communications technology user support technicians
596	IT support technician (including IT user helpdesk technician) | 35123 | 3513 | P | Computer network and systems technicians
597	Other computer technicians | 35129 | 3512 | P | Information and communications technology user support technicians
598	Other computer technicians | 35129 | 3513 | P | Computer network and systems technicians
599	Website administrator/Webmaster | 35140 | 3514 |  | Web technicians
600	Media and broadcasting operations technician | 35211 | 3521 |  | Broadcasting and audio-visual technicians
601	Video camera operator | 35212 | 3521 |  | Broadcasting and audio-visual technicians
602	Television/Motion picture camera operator | 35213 | 3521 |  | Broadcasting and audio-visual technicians
603	Radio and television studio equipment operator | 35214 | 3521 |  | Broadcasting and audio-visual technicians
604	Sound engineering technician | 35215 | 3521 |  | Broadcasting and audio-visual technicians
605	Other broadcasting technicians and audio-visual operators (e.g. microphone operator) | 35219 | 3521 |  | Broadcasting and audio-visual technicians
606	Telecommunications technician | 35220 | 3522 |  | Telecommunications engineering technicians
607	Telecommunications service supervisor | 35231 | 3522 |  | Telecommunications engineering technicians
608	Radio-telephone operator (land-based) | 35232 | 3522 |  | Telecommunications engineering technicians
609	Other telecommunications equipment operators | 35239 | 3522 |  | Telecommunications engineering technicians
610	Optical and electronic equipment operator n.e.c. | 35290 | 3522 |  | Telecommunications engineering technicians
611	Pre-primary education teacher | 36100 | 2342 |  | Early childhood educators
612	Language instructor (extracurriculum) | 36201 | 2353 |  | Other language teachers
613	Art and craft instructor (extracurriculum) | 36202 | 2355 |  | Other arts teachers
614	Information technology trainer (extracurriculum) | 36203 | 2356 |  | Information technology trainers
615	Music instructor (extracurriculum) | 36204 | 2354 |  | Other music teachers
616	Dance instructor (extracurriculum) | 36205 | 2355 |  | Other arts teachers
617	Speech and drama instructor (extracurriculum) | 36206 | 2355 |  | Other arts teachers
618	Other extracurriculum instructors | 36209 | 2359 |  | Teaching professionals not elsewhere classified
619	Private tutor (academic) | 36910 | 2359 |  | Teaching professionals not elsewhere classified
620	Relief teacher | 36991 | 2359 |  | Teaching professionals not elsewhere classified
621	Other teaching associate professionals n.e.c. | 36999 | 2359 |  | Teaching professionals not elsewhere classified
622	Non-ordained religious associate professional | 39910 | 3413 |  | Religious associate professionals
623	Office supervisor | 40000 | 3341 |  | Office supervisors
624	Office clerk (including filing and copying) | 41101 | 4110 | P | General office clerks
625	Office clerk (including filing and copying) | 41101 | 4415 | P | Filing and copying clerks
626	Personnel/Human resource clerk | 41102 | 4416 |  | Personnel clerks
627	Other administrative clerks (e.g. public relations clerk) | 41109 | 4110 | P | General office clerks
628	Other administrative clerks (e.g. public relations clerk) | 41109 | 4415 | P | Filing and copying clerks
629	Other administrative clerks (e.g. public relations clerk) | 41109 | 4416 | P | Personnel clerks
630	Secretary | 41201 | 3343 |  | Administrative and executive secretaries
631	Verbatim reporter | 41202 | 4120 |  | Secretaries (general)
632	Typists and word processing operator | 41310 | 4131 |  | Typists and word processing operators
633	Data entry clerk | 41320 | 4132 |  | Data entry clerks
634	Bank teller | 42111 | 4211 |  | Bank tellers and related clerks
635	Postal service counter clerk | 42112 | 4211 |  | Bank tellers and related clerks
636	Money changer | 42113 | 4211 |  | Bank tellers and related clerks
637	Other tellers and counter clerks | 42119 | 4211 |  | Bank tellers and related clerks
638	Pawnbroker | 42131 | 4213 |  | Pawnbrokers and money-lenders
639	Moneylender | 42132 | 4213 |  | Pawnbrokers and money-lenders
640	Bill collector | 42141 | 4214 |  | Debt-collectors and related workers
641	Other bill collectors and related workers | 42149 | 4214 |  | Debt-collectors and related workers
642	Travel consultant/Reservation executive | 42210 | 4221 |  | Travel consultants and clerks
643	Telephone operator | 42230 | 4223 |  | Telephone switchboard operators
644	Receptionist (general) | 42241 | 4226 |  | Receptionists (general)
645	Hotel receptionist (including hotel reservation and front desk clerk) | 42242 | 4224 |  | Hotel receptionists
646	Medical/Dental receptionist | 42243 | 3252 | P | Medical records and health information technicians
647	Medical/Dental receptionist | 42243 | 3344 | P | Medical secretaries
648	Passenger services agent | 42244 | 4221 |  | Travel consultants and clerks
649	Customer service officer/clerk | 42245 | 4225 |  | Enquiry clerks
650	Contact centre information clerk | 42246 | 4222 |  | Contact centre information clerks
651	Hotel executive (including hotel reservation and front desk executive) | 42247 | 4224 |  | Hotel receptionists
652	Other receptionists and information clerks | 42249 | 4225 |  | Enquiry clerks
653	Client information clerk n.e.c. | 42290 | 4229 |  | Client information workers not elsewhere classified
654	Bookkeeper | 43111 | 4311 |  | Accounting and bookkeeping clerks
655	Ledger and accounts clerk | 43112 | 4311 |  | Accounting and bookkeeping clerks
656	Audit clerk | 43113 | 4311 |  | Accounting and bookkeeping clerks
657	Payroll/Wages clerk | 43114 | 4313 |  | Payroll clerks
658	Billing clerk | 43115 | 4311 |  | Accounting and bookkeeping clerks
659	Procurement/purchasing clerk | 43116 | 4311 |  | Accounting and bookkeeping clerks
660	Other accounting clerks (e.g. cost clerk) | 43119 | 4311 |  | Accounting and bookkeeping clerks
661	Bank operations clerk | 43121 | 4312 |  | Statistical, finance and insurance clerks
662	Insurance/Underwriting clerk | 43122 | 4312 |  | Statistical, finance and insurance clerks
663	Securities clerk | 43123 | 4312 |  | Statistical, finance and insurance clerks
664	Other finance and insurance clerks (e.g. credit clerk) | 43129 | 4312 |  | Statistical, finance and insurance clerks
665	Statistical clerk | 43141 | 4312 | P | Statistical, finance and insurance clerks
666	Statistical clerk | 43141 | 4413 | P | Coding, proof-reading and related clerks
667	Enumerator/Market research interviewer | 43142 | 4227 |  | Survey and market research interviewers
668	Data processing control clerk | 43151 | 4419 |  | Clerical support workers not elsewhere classified
669	Other computer operations clerks | 43159 | 4419 |  | Clerical support workers not elsewhere classified
670	Stock records clerk | 43211 | 4321 |  | Stock clerks
671	Storekeeper | 43212 | 4321 |  | Stock clerks
672	Other stock clerks | 43219 | 4321 |  | Stock clerks
673	Material planning clerk | 43221 | 4322 |  | Production clerks
674	Production planning clerk | 43222 | 4322 |  | Production clerks
675	Other production clerks | 43229 | 4322 |  | Production clerks
676	Shipping clerk | 43231 | 4323 |  | Transport clerks
677	Land transport clerk | 43232 | 4323 |  | Transport clerks
678	Air transport clerk | 43233 | 4323 |  | Transport clerks
679	Other transport clerks | 43239 | 4323 |  | Transport clerks
680	Library clerk | 44110 | 4411 |  | Library clerks
681	Postal service supervisor | 44121 | 4412 |  | Mail carriers and sorting clerks
682	Postman | 44122 | 4412 |  | Mail carriers and sorting clerks
683	Process server | 44123 | 4412 |  | Mail carriers and sorting clerks
684	Other mail distribution workers (e.g. mail sorter) | 44129 | 4412 |  | Mail carriers and sorting clerks
685	Legal clerk | 44170 | 3342 |  | Legal secretaries
686	Proofreading clerk | 44191 | 4413 | P | Coding, proof-reading and related clerks
687	Proofreading clerk | 44191 | 4414 | P | Scribes and related workers
688	Other clerical support workers n.e.c. | 44199 | 4419 |  | Clerical support workers not elsewhere classified
689	Chief steward | 51111 | 5111 |  | Travel attendants and travel stewards
690	Cabin attendant/steward | 51112 | 5111 |  | Travel attendants and travel stewards
691	Rail station service assistant | 51121 | 5112 |  | Transport conductors
692	Ticket inspector | 51122 | 5112 |  | Transport conductors
693	Other transport service inspectors and related workers | 51129 | 5112 |  | Transport conductors
694	Tour guide | 51131 | 5113 |  | Travel guides
695	Attractions guide | 51132 | 5113 |  | Travel guides
696	Cook (e.g. commis cook 2/3) | 51201 | 5120 |  | Cooks
697	Senior cook (e.g. station chef, commis cook 1, station cook) | 51202 | 5120 |  | Cooks
698	Captain waiter/Waiter supervisor | 51311 | 5131 |  | Waiters
699	Waiter | 51312 | 5131 |  | Waiters
700	Sommelier | 51313 | 5131 |  | Waiters
701	Bartender/Mixologist | 51321 | 5132 |  | Bartenders
702	Barista | 51322 | 5132 |  | Bartenders
703	Bar/Lounge hostess | 51330 | 5169 |  | Personal services workers not elsewhere classified
704	Waiter and bartender n.e.c. (e.g. food checker (catering services)) | 51390 | 5131 | P | Waiters
705	Waiter and bartender n.e.c. (e.g. food checker (catering services)) | 51390 | 5132 | P | Bartenders
706	Hair stylist/Hairdresser | 51411 | 5141 |  | Hairdressers
707	Barber | 51412 | 5141 |  | Hairdressers
708	Other hair care workers (e.g. hair therapist/consultant) | 51419 | 5141 |  | Hairdressers
709	Beautician | 51421 | 5142 |  | Beauticians and related workers
710	Manicurist | 51422 | 5142 |  | Beauticians and related workers
711	Make-up artist (stage, film and studio) | 51423 | 5142 |  | Beauticians and related workers
712	Masseur (non-medical) (including foot reflexologist) | 51491 | 5142 |  | Beauticians and related workers
713	Slimming consultant | 51492 | 5142 |  | Beauticians and related workers
714	Other wellness related workers n.e.c. | 51499 | 5142 |  | Beauticians and related workers
715	Housekeeper (hotels and other establishments) | 51501 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
716	House steward | 51502 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
717	Housekeeping matron | 51503 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
718	Head butler (hotels and other establishments) | 51504 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
719	Butler (hotels and other establishments) | 51505 | 5151 |  | Cleaning and housekeeping supervisors in offices, hotels and other establishments
720	Other housekeepers and related workers | 51509 | 5151 | P | Cleaning and housekeeping supervisors in offices, hotels and other establishments
721	Other housekeepers and related workers | 51509 | 5152 | P | Domestic housekeepers
722	Gaming supervisor (e.g. pit manager/supervisor, slot manager/supervisor and casino shift manager/supervisor) | 51701 | 4212 |  | Bookmakers, croupiers and related gaming workers
723	Bookmaker/Croupier/Casino dealer and related gaming worker | 51702 | 4212 |  | Bookmakers, croupiers and related gaming workers
724	Astrologer/Fortune teller and related worker | 51910 | 5161 |  | Astrologers, fortune-tellers and related workers
725	Undertaker | 51931 | 5163 |  | Undertakers and embalmers
726	Embalmer | 51932 | 5163 |  | Undertakers and embalmers
727	Pet groomer | 51941 | 5164 |  | Pet groomers and animal care workers
728	Keeper/Trainer in zoological, bird and aquatic parks | 51942 | 5164 |  | Pet groomers and animal care workers
729	Horse trainer | 51943 | 5164 |  | Pet groomers and animal care workers
730	Dog trainer | 51944 | 5164 |  | Pet groomers and animal care workers
731	Other animal/bird keepers and animal care workers | 51949 | 5164 |  | Pet groomers and animal care workers
732	Driving instructor/tester | 51950 | 5165 |  | Driving instructors
733	Social escort | 51991 | 5169 |  | Personal services workers not elsewhere classified
734	Other personal service workers n.e.c. | 51999 | 5162 | P | Companions and valets
735	Other personal service workers n.e.c. | 51999 | 5169 | P | Personal services workers not elsewhere classified
736	Hawker/Stall holder (excluding prepared food or drinks) | 52110 | 5211 | P | Stall and market salespersons
737	Hawker/Stall holder (excluding prepared food or drinks) | 52110 | 9520 | P | Street vendors (excluding food)
738	Hawker/Stall holder (prepared food or drinks) | 52120 | 5212 |  | Street food salespersons
739	Newsvendor | 52130 | 9520 |  | Street vendors (excluding food)
740	Other stall sales worker | 52190 | 5211 | P | Stall and market salespersons
741	Other stall sales worker | 52190 | 5212 | P | Street food salespersons
742	Sales supervisor | 52201 | 5221 | P | Shopkeepers
743	Sales supervisor | 52201 | 5222 | P | Shop supervisors
744	Shop sales assistant | 52202 | 5223 |  | Shop sales assistants
745	Cage/Count supervisor | 52301 | 5230 |  | Cashiers and ticket clerks
746	Cashier (general) | 52302 | 5230 |  | Cashiers and ticket clerks
747	Office cashier | 52303 | 5230 |  | Cashiers and ticket clerks
748	Other cashiers, ticket and related clerks | 52309 | 5230 |  | Cashiers and ticket clerks
749	Fashion model | 52411 | 5241 |  | Fashion and other models
750	Other models (e.g. artist's model) | 52419 | 5241 |  | Fashion and other models
751	Sales demonstrator | 52421 | 5242 |  | Sales demonstrators
752	Salesperson (door-to-door) | 52422 | 5243 |  | Door to door salespersons
753	Telemarketer | 52440 | 5244 |  | Contact centre salespersons
754	Petrol station attendant | 52491 | 5245 |  | Service station attendants
755	Food service counter attendant | 52492 | 5246 |  | Food service counter attendants
756	Sales workers n.e.c. (e.g. ship chandler) | 52499 | 5249 |  | Sales workers not elsewhere classified
757	Babysitter/Infant care-giver | 53111 | 5311 |  | Child care workers
758	Confinement nanny | 53112 | 5311 |  | Child care workers
759	Child/After school care centre worker | 53113 | 5311 |  | Child care workers
760	Child/Youth residential care assistant | 53114 | 5311 |  | Child care workers
761	Educarer | 53115 | 5311 |  | Child care workers
762	Teacher aide | 53120 | 5312 |  | Teachers' aides
763	Healthcare assistant (e.g. therapy aide/assistant) | 53201 | 5321 |  | Health care assistants
764	Nursing aide/assistant | 53202 | 5322 |  | Home-based personal care workers
765	Dental aide/assistant | 53203 | 5329 |  | Personal care workers in health services not elsewhere classified
766	Other personal care workers (e.g. old folks' home, nursing home, home care) | 53209 | 5329 |  | Personal care workers in health services not elsewhere classified
767	Fire-fighting and rescue officer | 54110 | 5411 |  | Firefighters
768	Police officer | 54121 | 5412 |  | Police officers
769	Narcotics officer | 54122 | 5412 |  | Police officers
770	Auxiliary police officer | 54123 | 5412 |  | Police officers
771	Prison officer | 54130 | 5413 |  | Prison guards
772	Senior security supervisor | 54141 | 5414 |  | Security guards
773	Security supervisor | 54142 | 5414 |  | Security guards
774	Senior private security officer | 54143 | 5414 |  | Security guards
775	Private security officer | 54144 | 5414 |  | Security guards
776	Lifeguard | 54150 | 5419 |  | Protective services workers not elsewhere classified
777	Private investigator | 54191 | 5419 |  | Protective services workers not elsewhere classified
778	Industrial investigator | 54192 | 5419 |  | Protective services workers not elsewhere classified
779	Insurance investigator | 54193 | 5419 |  | Protective services workers not elsewhere classified
780	Park ranger | 54194 | 2133 | P | Environmental protection professionals
781	Park ranger | 54194 | 5419 | P | Protective services workers not elsewhere classified
782	Other protective services and related workers n.e.c. | 54199 | 2133 | P | Environmental protection professionals
783	Other protective services and related workers n.e.c. | 54199 | 5419 | P | Protective services workers not elsewhere classified
784	Service worker n.e.c. | 59000 | 5169 |  | Personal services workers not elsewhere classified
785	Vegetable farm worker | 61110 | 6111 | P | Field crop and vegetable growers
786	Vegetable farm worker | 61110 | 6310 | P | Subsistence crop farmers
787	Landscape and plant nursery supervisor | 61131 | 3143 | P | Forestry technicians
788	Landscape and plant nursery supervisor | 61131 | 6113 | P | Gardeners, horticultural and nursery growers
789	Plant nursery worker | 61132 | 6113 |  | Gardeners, horticultural and nursery growers
790	Gardeners and horticultural worker | 61133 | 6113 | P | Gardeners, horticultural and nursery growers
791	Gardeners and horticultural worker | 61133 | 6210 | P | Forestry and related workers
792	Livestock/Dairy farm worker | 61210 | 6121 | P | Livestock and dairy producers
793	Livestock/Dairy farm worker | 61210 | 6320 | P | Subsistence livestock farmers
794	Poultry farm worker | 61221 | 6122 |  | Poultry producers
795	Poultry inseminator | 61222 | 6122 |  | Poultry producers
796	Agricultural worker n.e.c. | 61900 | 6112 | P | Tree and shrub crop growers
797	Agricultural worker n.e.c. | 61900 | 6114 | P | Mixed crop growers
798	Agricultural worker n.e.c. | 61900 | 6123 | P | Apiarists and sericulturists
799	Agricultural worker n.e.c. | 61900 | 6129 | P | Animal producers not elsewhere classified
800	Agricultural worker n.e.c. | 61900 | 6130 | P | Mixed crop and animal producers
801	Agricultural worker n.e.c. | 61900 | 6224 | P | Hunters and trappers
802	Agricultural worker n.e.c. | 61900 | 6330 | P | Subsistence mixed crop and livestock farmers
803	Agricultural worker n.e.c. | 61900 | 6340 | P | Subsistence fishers, hunters, trappers and gatherers
804	Fish/Prawn farm worker | 62211 | 6221 |  | Aquaculture workers
805	Aquarium fish farm worker | 62212 | 6221 |  | Aquaculture workers
806	Other aquatic life cultivation workers (e.g. oyster farm worker) | 62219 | 6221 |  | Aquaculture workers
807	Coastal waters/Deep sea fishery worker | 62220 | 6222 | P | Inland and coastal waters fishery workers
808	Coastal waters/Deep sea fishery worker | 62220 | 6223 | P | Deep-sea fishery workers
809	Supervisor/General foreman (building and related trades) | 71000 | 3123 |  | Construction supervisors
810	Bricklayer/Blocklayer | 71120 | 7112 |  | Bricklayers and related workers
811	Stone cutter, splitter, carver and stonemason | 71130 | 7113 |  | Stonemasons, stone cutters, splitters and carvers
812	Concrete form worker | 71141 | 7114 |  | Concrete placers, concrete finishers and related workers
813	Cement finisher/Screeder | 71142 | 7114 |  | Concrete placers, concrete finishers and related workers
814	Other concrete placers, concrete finishers and related workers | 71149 | 7114 |  | Concrete placers, concrete finishers and related workers
815	Carpenter | 71151 | 7115 |  | Carpenters and joiners
816	Joiner | 71152 | 7115 |  | Carpenters and joiners
817	Scaffolder | 71191 | 7119 |  | Building frame and related trades workers not elsewhere classified
818	Cladding/Curtain wall erector | 71192 | 7119 | P | Building frame and related trades workers not elsewhere classified
819	Cladding/Curtain wall erector | 71192 | 7121 | P | Roofers
820	Other building frame and related trades workers n.e.c. (e.g. steeplejack) | 71199 | 7111 | P | House builders
821	Other building frame and related trades workers n.e.c. (e.g. steeplejack) | 71199 | 7119 | P | Building frame and related trades workers not elsewhere classified
822	Roofer | 71210 | 7121 |  | Roofers
823	Floor/Wall tiler | 71220 | 7122 |  | Floor layers and tile setters
824	Plasterer | 71230 | 7123 |  | Plasterers
825	Refrigeration/Air-conditioning equipment insulator | 71241 | 7124 |  | Insulation workers
826	Boiler/Pipe insulator | 71242 | 7124 |  | Insulation workers
827	Other insulation workers | 71249 | 7124 |  | Insulation workers
828	Glazier | 71250 | 7125 |  | Glaziers
829	Plumber | 71261 | 7126 |  | Plumbers and pipe fitters
830	Pipe fitter | 71262 | 7126 |  | Plumbers and pipe fitters
831	Pipe/Drain layer | 71263 | 7126 |  | Plumbers and pipe fitters
832	Air-conditioning/Refrigeration equipment mechanic | 71271 | 7127 |  | Air conditioning and refrigeration mechanics
833	Air-conditioning/Refrigeration plant installer | 71272 | 7127 |  | Air conditioning and refrigeration mechanics
834	Building finisher and related trades worker n.e.c. | 71290 | 7549 |  | Craft and related workers not elsewhere classified
835	Building painter | 71311 | 7131 |  | Painters and related workers
836	Wall/Ceiling paperhanger | 71312 | 7131 |  | Painters and related workers
837	Structural steel/Ship painter | 71321 | 7132 |  | Spray painters and varnishers
838	Motor vehicle spray painter | 71322 | 7132 |  | Spray painters and varnishers
839	Sign painter | 71323 | 7132 |  | Spray painters and varnishers
840	Spray painter (except ships, motor vehicles and signs) | 71324 | 7132 |  | Spray painters and varnishers
841	Other painters and related workers | 71329 | 7132 |  | Spray painters and varnishers
842	Building maintenance worker | 71331 | 7133 |  | Building structure cleaners
843	Building structure cleaner and related worker | 71332 | 7133 |  | Building structure cleaners
844	Supervisor/General foreman (metal, machinery and related trades) | 72000 | 3122 |  | Manufacturing supervisors
845	Metal moulder and coremaker | 72110 | 7211 |  | Metal moulders and coremakers
846	Welder and flame cutter | 72120 | 7212 |  | Welders and flame cutters
847	Sheet metal worker | 72130 | 7213 |  | Sheet metal workers
848	Structural metal preparer and erector | 72140 | 7214 |  | Structural metal preparers and erectors
849	Rigger and cable splicer | 72150 | 7215 |  | Riggers and cable splicers
850	Blacksmith, hammersmith and forging-press worker | 72210 | 7221 |  | Blacksmiths, hammersmiths and forging press workers
851	Tool and die maker | 72221 | 7222 |  | Toolmakers and related workers
852	Locksmith | 72222 | 7222 |  | Toolmakers and related workers
853	Other toolmakers and related workers | 72229 | 7222 |  | Toolmakers and related workers
854	Metal polisher, wheel grinder and tool sharpener | 72240 | 7224 |  | Metal polishers, wheel grinders and tool sharpeners
855	Automotive mechanic | 72310 | 7231 |  | Motor vehicle mechanics and repairers
856	Aircraft engine mechanic and repairer | 72320 | 7232 |  | Aircraft engine mechanics and repairers
857	Rolling stock mechanic | 72330 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
858	Bicycle and related repairer | 72340 | 7234 |  | Bicycle and related repairers
859	Marine engine mechanic and repairer | 72350 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
860	Machinery mechanic | 72391 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
861	Industrial/Office machinery mechanic | 72392 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
862	Other machinery mechanics and repairers n.e.c. (e.g. agricultural machinery mechanic) | 72399 | 7233 |  | Agricultural and industrial machinery mechanics and repairers
863	Supervisor/General foreman (precision, handicraft, printing and related trades) | 73000 | 3122 |  | Manufacturing supervisors
864	Watch and clock assembler/repairer | 73111 | 7311 |  | Precision-instrument makers and repairers
865	Optical instrument maker/repairer | 73112 | 7311 |  | Precision-instrument makers and repairers
866	Medical device assembler/repairer | 73113 | 7311 |  | Precision-instrument makers and repairers
867	Other precision instrument makers and repairers | 73119 | 7311 |  | Precision-instrument makers and repairers
868	Musical instrument maker/repairer/tuner | 73120 | 7312 |  | Musical instrument makers and tuners
869	Jewellery and precious metal worker | 73130 | 7313 |  | Jewellery and precious metal workers
870	Potter and related worker | 73140 | 7314 |  | Potters and related workers
871	Glass maker, cutter, grinder and finisher | 73150 | 7315 |  | Glass makers, cutters, grinders and finishers
872	Sign writer, decorative painter, engraver and etcher | 73160 | 7316 |  | Sign writers, decorative painters, engravers and etchers
873	Pre-press trades worker | 73210 | 7321 |  | Pre-press technicians
874	Printer | 73220 | 7322 |  | Printers 
875	Lift supervisor | 74001 | 3122 |  | Manufacturing supervisors
876	Supervisor/General foreman (electrical and electronic trades, excluding lift) | 74002 | 3122 |  | Manufacturing supervisors
877	Electrician | 74110 | 7411 |  | Building and related electricians
878	Electrical fitter | 74121 | 7412 |  | Electrical mechanics and fitters
879	Electrical lift, escalator and related equipment fitter | 74122 | 7412 |  | Electrical mechanics and fitters
880	Electrical household appliance repairer | 74123 | 7412 |  | Electrical mechanics and fitters
881	Electrical line installer | 74131 | 7413 |  | Electrical line installers and repairers
882	Electric cable jointer | 74132 | 7413 |  | Electrical line installers and repairers
883	Underground electrical line installer and repairer | 74133 | 7413 |  | Electrical line installers and repairers
884	Electronics fitter | 74211 | 7421 |  | Electronics mechanics and servicers
885	Consumer audio and video equipment mechanic | 74212 | 7421 |  | Electronics mechanics and servicers
886	Radio, television and radar broadcasting/transmitting equipment fitter | 74221 | 7422 |  | Information and communications technology installers and servicers
887	Computer and related electronic equipment mechanic | 74222 | 7422 |  | Information and communications technology installers and servicers
